,name,categories,display_phone,image_url,price,rating,review_count,latitude,longitude,is_closed
647,Cafe Luna,coffee,(206) 463-0777,https://s3-media3.fl.yelpcdn.com/bphoto/6C0S32eAuH0eLzeqf83RQg/o.jpg,$,3.5,38,47.44765,-122.46143000000001,False
648,West Seattle Brewing Company,coffee,(206) 708-6627,https://s3-media3.fl.yelpcdn.com/bphoto/Yypqy0AVKQja2p6QhA-Wpw/o.jpg,$,3.5,77,47.5643438,-122.3776744,False
649,Great Harvest Bread,coffee,(206) 365-4778,https://s3-media1.fl.yelpcdn.com/bphoto/qhv5iCMGigTE94L6trL3dg/o.jpg,$,3.5,77,47.754092,-122.279864,False
650,Starbucks,coffee,(206) 726-0502,https://s3-media3.fl.yelpcdn.com/bphoto/M35OUQtIc81k37JY2jAUpg/o.jpg,$,3.5,59,47.5994699,-122.30199,False
651,Starbucks,coffee,(206) 547-3280,https://s3-media3.fl.yelpcdn.com/bphoto/7ZYRT_k3RkF0KAmKxG4otg/o.jpg,$,3.0,101,47.65818,-122.31366,False
652,Commuter Comforts,coffee,(206) 842-8008,https://s3-media2.fl.yelpcdn.com/bphoto/Lq9bHbf4UE2BTRLcx9MRsQ/o.jpg,$$,3.5,34,47.623496,-122.511027,False
653,Palazzo,coffee,(206) 634-0922,https://s3-media4.fl.yelpcdn.com/bphoto/sNmQfr5crgmEE4vVOLreOw/o.jpg,$,4.0,14,47.64818,-122.33458,False
654,Ebar,coffee,(425) 646-5016,https://s3-media3.fl.yelpcdn.com/bphoto/LyEMiOWzgKv3cb5wEzlVFw/o.jpg,$,4.0,17,47.616889,-122.204368,False
655,YES please! coffee,coffee,(360) 876-2222,https://s3-media4.fl.yelpcdn.com/bphoto/K_Yduk6BGL2wW-HhQQnGHg/o.jpg,$,4.0,17,47.5056349326,-122.6321578771,False
656,Realfine Coffee - Capitol Hill,coffee,(206) 395-6808,https://s3-media3.fl.yelpcdn.com/bphoto/8pUe9cxG-3OZviljTvBYSg/o.jpg,,5.0,8,47.61538,-122.32367,False
657,Revive Coffeehouse & Frozen Yogurt,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/SL-J7lJb7nSzcG1o6SvFmA/o.jpg,,5.0,8,47.49792,-122.64828,False
658,BigFoot Java,coffee,(206) 824-2053,https://s3-media2.fl.yelpcdn.com/bphoto/pOO-lTyjmvXorLW9fsd-wA/o.jpg,$,3.5,51,47.41664,-122.28864,False
659,Tous Les Jours,coffee,(425) 453-4300,https://s3-media3.fl.yelpcdn.com/bphoto/VQZw-tRXxnZi7B3aPo7Tjw/o.jpg,$,3.5,67,47.61111,-122.19534,False
660,Jacobs Well,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/-X9T-e1l4AqDVSMxBbnaig/o.jpg,$,4.5,12,47.8133082271,-122.1813755275,False
661,Kiki Cafe & Teahouse,coffee,(206) 823-3688,https://s3-media2.fl.yelpcdn.com/bphoto/xniftsZEX4aLycsEGoDg1A/o.jpg,$,3.5,29,47.6635,-122.31609,False
662,Starbucks,coffee,(253) 520-3290,https://s3-media3.fl.yelpcdn.com/bphoto/xcXjSxfxyqQ0SWKLvDpmQw/o.jpg,$$,4.0,23,47.3818511963,-122.2368927002,False
663,Starbucks,coffee,(206) 496-8523,https://s3-media2.fl.yelpcdn.com/bphoto/knBbBp1mKE3A-Iichhs6rw/o.jpg,$,4.0,15,47.615217,-122.338157,False
664,Top Pot Doughnuts,coffee,(206) 454-3694,https://s3-media1.fl.yelpcdn.com/bphoto/aGmfZ8iJGauOC1zCgWV8Nw/o.jpg,$,3.0,81,47.60407,-122.3322,False
665,Starbucks,coffee,(206) 364-2490,https://s3-media3.fl.yelpcdn.com/bphoto/9uq94TdYA6AEOQqRJnB5Tg/o.jpg,$,3.0,78,47.716,-122.29764,False
666,Richmond Beach Coffee Company,coffee,(206) 542-0511,https://s3-media3.fl.yelpcdn.com/bphoto/CA-jf79v2RX6rylYurZwUQ/o.jpg,$,3.5,58,47.77014,-122.37665,False
667,Le Gourmet Grind,coffee,(425) 948-7040,https://s3-media2.fl.yelpcdn.com/bphoto/gW6FfzFDf7OwWbWQQ_YrEw/o.jpg,$$$$,5.0,7,47.8795204163,-122.2062530518,False
668,Jujubeet Cafe,coffee,(425) 454-0747,https://s3-media4.fl.yelpcdn.com/bphoto/yN9yMQ8gC-WsgH-Q-rc-0A/o.jpg,$$,3.0,93,47.61028,-122.20318,False
669,Woods Coffee,coffee,(425) 279-8860,https://s3-media1.fl.yelpcdn.com/bphoto/Cp2sxESz3QKQaobWHxgOxA/o.jpg,$$,4.5,11,47.61697,-122.20123,False
670,Sugar Shack Espresso,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/c7_slzoNymB-dsLmF4Z38A/o.jpg,$,4.5,11,47.596328,-122.70892,False
671,Gourmet Latté,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/7vH_4rz921VR1PMHOtgXUg/o.jpg,$,4.5,11,47.7645286,-122.3657861,False
672,Good Day Donuts,coffee,(206) 503-2898,https://s3-media3.fl.yelpcdn.com/bphoto/H-5m4_D4MKkpX21eE97uSg/o.jpg,,4.5,11,47.51488,-122.35433,False
673,Starbucks,coffee,(206) 624-6045,https://s3-media1.fl.yelpcdn.com/bphoto/tj3toiZBmYWM9o5mqopWlQ/o.jpg,$$,3.5,50,47.58417,-122.33393,False
674,Starbucks,coffee,(206) 659-3373,https://s3-media1.fl.yelpcdn.com/bphoto/9DEZcxvtS8lXlHpCrSn1Lg/o.jpg,$$,4.0,24,47.5609288976,-122.3866461276,False
675,Tazza Di Vita,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/jwe3Xn5vUy-mC6E62hExCg/o.jpg,$,4.0,14,47.8253211975,-122.2924423218,False
676,Cascadia Herb'n Tea,coffee,(206) 462-9554,https://s3-media1.fl.yelpcdn.com/bphoto/oRoktzN_QeX-QXrLoxu4Xw/o.jpg,$,4.5,9,47.4640464783,-122.343421936,False
677,Diva Espresso,coffee,(206) 244-2909,https://s3-media4.fl.yelpcdn.com/bphoto/Glmwmed9zYzVFiXhmVUfOA/o.jpg,$,3.5,25,47.4441978086,-122.3009100602,False
678,Starbucks,coffee,(206) 533-9520,https://s3-media2.fl.yelpcdn.com/bphoto/mEPSfHf-lwvk9YV14CUSzA/o.jpg,$$,3.5,27,47.77566,-122.3464,False
679,Blend Juice and Java,coffee,(425) 413-9393,https://s3-media2.fl.yelpcdn.com/bphoto/owRk-IZePO-9mGbyfCARkQ/o.jpg,$$,4.0,19,47.3603788896,-122.0214426867,False
680,Sweet Cheeks Espresso,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/KloAZc3udSJy4jJrO3fxiA/o.jpg,$$,4.0,15,47.3675804138,-122.3049697876,False
681,Lord Hill Espresso,coffee,(360) 805-4807,https://s3-media1.fl.yelpcdn.com/bphoto/BKkvEqvSRVnURazPffOVlg/o.jpg,$,4.0,15,47.8486850113,-122.0133823156,False
682,Starbucks,coffee,(206) 417-1403,https://s3-media2.fl.yelpcdn.com/bphoto/X9zr_G80-I5FiLz_jUqvgA/o.jpg,$$,3.0,75,47.7082223152,-122.33224433070001,False
683,Kosmic Koffee,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/6MSZ-CfTPTc3y9pgk31Ugg/o.jpg,$,5.0,6,47.85197,-122.2918,False
684,Metropolitan Cafe,coffee,(206) 397-4385,https://s3-media4.fl.yelpcdn.com/bphoto/9wGkWD-1P878Hucy3mgG7g/o.jpg,,5.0,6,47.6162082326,-122.3316259086,False
685,Celesto Espresso Mobile Truck,coffee,(206) 661-4458,https://s3-media2.fl.yelpcdn.com/bphoto/jGSzGD4Y0UmqXZZi61JHtA/o.jpg,$,5.0,6,47.6264169,-122.3358406,False
686,Starbucks,coffee,(206) 382-2656,https://s3-media1.fl.yelpcdn.com/bphoto/_072dOjihoPc1kd_F78oGQ/o.jpg,$,3.5,43,47.60151,-122.3339,False
687,Top Pot Doughnuts,coffee,(206) 454-3767,https://s3-media4.fl.yelpcdn.com/bphoto/ZyfESjlSFJQbgiNPqXWtIw/o.jpg,$,3.0,76,47.6627973002,-122.373863816,False
688,Verite Coffee,coffee,(206) 709-4497,https://s3-media4.fl.yelpcdn.com/bphoto/WodpJb8stpjUjMzm0v_zpA/o.jpg,$,3.5,34,47.61175,-122.28953,False
689,Espresso Works,coffee,(425) 481-9985,,$$,4.5,8,47.75878,-122.2522,False
690,Starbucks,coffee,(206) 382-0636,https://s3-media2.fl.yelpcdn.com/bphoto/bQ5PfKtElpf5EVEHCjucBg/o.jpg,$,4.5,8,47.61399,-122.33523,False
691,Copper Tree Cafe,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/myb0eneK6z8KFa0_Yax2Eg/o.jpg,,4.5,8,47.64153,-122.31991,False
692,Gourmet Latté,coffee,(425) 285-9136,https://s3-media3.fl.yelpcdn.com/bphoto/t14R7FpKbq0gNuC5UQx8ng/o.jpg,,4.5,8,47.7302317378,-122.1752411052,False
693,Starbucks,coffee,(425) 316-9057,https://s3-media2.fl.yelpcdn.com/bphoto/AhQk3C3W76hHxgyX5-V94g/o.jpg,$$,3.5,54,47.856972,-122.220307,False
694,Starbucks,coffee,(425) 467-5666,https://s3-media2.fl.yelpcdn.com/bphoto/OSu35TwuebgVHhNa0LYlhw/o.jpg,$$,4.0,20,47.6126658,-122.1964203,False
695,Simply Espresso,coffee,(425) 228-7899,https://s3-media1.fl.yelpcdn.com/bphoto/WDlHiJD-rM-tMAHx0Ie_Gg/o.jpg,$,4.0,14,47.4849010259,-122.2110993415,False
696,Uptown Espresso,coffee,(206) 217-4463,https://s3-media3.fl.yelpcdn.com/bphoto/qfKdMtnTiHLaZnGhIZYtEA/o.jpg,$,3.5,44,47.63939,-122.39939,False
697,Compadre Coffee,coffee,(206) 641-7696,https://s3-media2.fl.yelpcdn.com/bphoto/bfZ-yehx4AMKIrfKBcGZsw/o.jpg,$,3.5,22,47.5768947304,-122.2972562558,False
698,Starbucks,coffee,(206) 522-6410,https://s3-media3.fl.yelpcdn.com/bphoto/c-9OXl3j3WfGTBMOOzQvYQ/o.jpg,$$,3.5,22,47.66451,-122.29883,False
699,Starbucks,coffee,(206) 721-8871,https://s3-media1.fl.yelpcdn.com/bphoto/PrLUdJV6T_9Xm9PlXJ3PuQ/o.jpg,$$,3.5,31,47.5587807,-122.2852478,False
700,Starbucks,coffee,(206) 575-8185,https://s3-media3.fl.yelpcdn.com/bphoto/JKhiUIJbbNTGYPRdjDrDzA/o.jpg,$$,3.0,59,47.45564,-122.25658,False
701,Java Jolt,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/zBsGR0RKM0qpSZJZzB4wXg/o.jpg,$,4.5,11,47.5381,-122.16544,False
702,Stopwatch Espresso,coffee,(425) 299-2271,https://s3-media2.fl.yelpcdn.com/bphoto/2GVjxvqw-4JYW4owHzQ5bw/o.jpg,$,4.0,15,47.8213099,-122.2824,False
703,Starbucks,coffee,(425) 641-4255,https://s3-media2.fl.yelpcdn.com/bphoto/Ml300nqI37mfCtqM0D4ZNg/o.jpg,$$,3.5,40,47.6250422869,-122.1546649147,False
704,Freshy's,coffee,(206) 406-9572,https://s3-media4.fl.yelpcdn.com/bphoto/w9Kk4yQb4yKMJhPXGcqfog/o.jpg,$$,3.5,38,47.6168487326,-122.3327029869,False
705,Starbucks,coffee,(206) 624-0281,https://s3-media3.fl.yelpcdn.com/bphoto/KSMbYzT88fKpGv7KBRi4tg/o.jpg,$$,3.5,36,47.6092147827,-122.324256897,False
706,Top Pot Doughnuts,coffee,(425) 307-1540,https://s3-media3.fl.yelpcdn.com/bphoto/g7IbBwiZyCMjPwFaCQRs-g/o.jpg,$$,3.0,72,47.7047842,-122.2119762,False
707,Starbucks,coffee,(253) 859-5317,https://s3-media3.fl.yelpcdn.com/bphoto/gZASXjE63krb-oVjN1fcEw/o.jpg,$$,4.0,17,47.416081,-122.198209,False
708,Cowgirl Coffee,coffee,(360) 782-2162,https://s3-media1.fl.yelpcdn.com/bphoto/wKySuBhhMPJgYwgXk61rjw/o.jpg,$,4.0,12,47.5678253174,-122.6726760864,False
709,Bean Queens,coffee,(425) 427-0063,https://s3-media3.fl.yelpcdn.com/bphoto/r9J83YqkSvFbKPYNWZ2jeg/o.jpg,,4.5,9,47.5386109698,-122.0380643383,False
710,Big Apple Bagels,coffee,(425) 455-5422,https://s3-media2.fl.yelpcdn.com/bphoto/WijqdqZdzanoYTJ9SqBmDA/o.jpg,$,3.0,79,47.61623,-122.18074,False
711,The Expresso Lane,coffee,(360) 377-2909,https://s3-media3.fl.yelpcdn.com/bphoto/gjzd-zNY3nqIiopxgNE9vA/o.jpg,$,4.5,7,47.5686798,-122.6682663,False
712,Made Coffee,coffee,(206) 621-1200,https://s3-media4.fl.yelpcdn.com/bphoto/WN7uJ2M6wQBgUZfj1pX6mw/o.jpg,$,4.5,7,47.61229,-122.33442,False
713,Mercurys Coffee Co,coffee,(425) 307-1988,https://s3-media1.fl.yelpcdn.com/bphoto/cXMo-Ai5c_H9hxOprAj0hA/o.jpg,,4.5,7,47.62836,-122.16552,False
714,Cafe on the Ave,coffee,(206) 632-6001,https://s3-media3.fl.yelpcdn.com/bphoto/BZI-UpwhQIjDcoH0cBT2JQ/o.jpg,$$,2.5,348,47.65851,-122.31353,False
715,Starbucks,coffee,(206) 526-7230,https://s3-media1.fl.yelpcdn.com/bphoto/SyoIJ0ANS2fywGr-x57_gQ/o.jpg,$$,3.5,27,47.6756499268,-122.3164640244,False
716,Beauty and the Beans,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/rP_m4Vdrq3nAK_ShseKOjQ/o.jpg,$$,3.5,26,47.371661,-122.123269,False
717,Starbucks,coffee,(360) 373-8105,https://s3-media3.fl.yelpcdn.com/bphoto/jdNQofy03sF19HtiYgHM2A/o.jpg,$$,3.5,26,47.56359,-122.62519,False
718,Gourmet Latté,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/mVNo1F56nvp8r1-KvXyp4g/o.jpg,$,3.5,21,47.7267883,-122.3451962,False
719,World Class Cafe,coffee,(206) 441-2967,https://s3-media1.fl.yelpcdn.com/bphoto/vZ-YpgicJ7pIuvLre4SkSg/o.jpg,$,3.5,25,47.6171999,-122.35154,False
720,Oasis Tea Zone,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/UvDbD2ZG0PnbQXMO5aI55A/o.jpg,$,3.5,23,47.61602,-122.18194,False
721,Boba T,coffee,(425) 643-9601,https://s3-media2.fl.yelpcdn.com/bphoto/YqSOiglgtqvRc3QX_L-vLQ/o.jpg,$,3.0,98,47.5744030779,-122.1714756661,False
722,Starbucks,coffee,(425) 778-1367,https://s3-media4.fl.yelpcdn.com/bphoto/EIIzzPEXAsCNvKcbu4JTvA/o.jpg,$$,3.5,39,47.82053,-122.288,False
723,Starbucks,coffee,(425) 398-8099,https://s3-media2.fl.yelpcdn.com/bphoto/RJxhRoqF6ZJnbuG_Qjvvhg/o.jpg,$$,3.5,38,47.754772,-122.15547,False
724,Starbucks,coffee,(425) 861-9198,https://s3-media4.fl.yelpcdn.com/bphoto/zZVzcAY-42b1cI-7lhjX5Q/o.jpg,$$,3.5,30,47.67054,-122.1191,False
725,Libby's Lattes,coffee,(425) 820-1724,https://s3-media2.fl.yelpcdn.com/bphoto/1ScyNTqNOYUtKCtICqq1bg/o.jpg,$$,4.5,10,47.716293,-122.181637,False
726,Starbucks,coffee,(206) 522-5751,https://s3-media4.fl.yelpcdn.com/bphoto/ttBKJihS91B70D0_TOr_IQ/o.jpg,$,4.5,10,47.662944,-122.281498,False
727,Juice & Java Drive Thru,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/1MDD5MERqk47PvlmCrCMIw/o.jpg,$$,4.5,10,47.567528156,-122.6387313135,False
728,Starbucks,coffee,(425) 454-0191,https://s3-media4.fl.yelpcdn.com/bphoto/oc7re-mapkMrdMcuY3SmPQ/o.jpg,$,3.0,51,47.61775,-122.20394,False
729,Starbucks,coffee,(206) 324-5144,https://s3-media3.fl.yelpcdn.com/bphoto/TVUDRDLh_re98G0MMs6e0Q/o.jpg,$,3.0,46,47.6410399,-122.32553,False
730,Starbucks,coffee,(206) 634-1390,https://s3-media2.fl.yelpcdn.com/bphoto/GOJXOteWqOU4UzZwkNGWyA/o.jpg,$,3.5,35,47.66279,-122.3134,False
731,Starbucks,coffee,(425) 771-0878,https://s3-media1.fl.yelpcdn.com/bphoto/w-m07f7LyPHr5bAdZg9EaQ/o.jpg,$$,4.0,16,47.8294,-122.27376,False
732,Starbucks,coffee,(206) 870-9311,https://s3-media3.fl.yelpcdn.com/bphoto/y4aeslXEzeP80n8I1-z5jQ/o.jpg,$,3.5,26,47.392341263,-122.295386466,False
733,Starbucks,coffee,(206) 381-1553,https://s3-media2.fl.yelpcdn.com/bphoto/nIVDnSAu4KOFhWlGm2AnHw/o.jpg,$,3.5,40,47.56674,-122.33006,False
734,Starbucks,coffee,(425) 644-7824,https://s3-media4.fl.yelpcdn.com/bphoto/ap-rFP81L_5jtQDbphde2w/o.jpg,$,3.5,33,47.6280444,-122.1429451,False
735,Cinnabon,coffee,(206) 366-9764,https://s3-media3.fl.yelpcdn.com/bphoto/OxrDB_CaMah4eFy-SCgTGA/o.jpg,$,4.0,18,47.704759305,-122.3261217684,False
736,Starbucks,coffee,(206) 382-4624,https://s3-media3.fl.yelpcdn.com/bphoto/gUO6N5VaBixfX7KtRPVsqg/o.jpg,$$,3.5,22,47.6215222,-122.3383351,False
737,Whidbey Coffee - Mukilteo,coffee,(425) 347-5390,https://s3-media4.fl.yelpcdn.com/bphoto/e5TmA5MlFFxSOruuZA6Ixw/o.jpg,$,3.5,22,47.88338,-122.28124,False
738,Amante Pizza & Pasta,coffee,(253) 395-2777,https://s3-media2.fl.yelpcdn.com/bphoto/8Otz0lm1dXvJ_9UypP1Gow/o.jpg,$$,3.0,171,47.413438,-122.22741,False
739,I-TEA,coffee,(425) 251-8988,https://s3-media3.fl.yelpcdn.com/bphoto/32z6pWcFq6J3sB10lI2Fqw/o.jpg,$,3.5,21,47.4386978149,-122.2202682495,False
740,Top Pot Doughnuts,coffee,(206) 995-8296,https://s3-media3.fl.yelpcdn.com/bphoto/ENcTM8WnwWzoSAdvVkOyCw/o.jpg,$,3.5,38,47.6241059359,-122.3365299924,False
741,Starbucks,coffee,(425) 432-9961,https://s3-media3.fl.yelpcdn.com/bphoto/Sb_hh3wa1dOP0LDzmGT1Kw/o.jpg,$,4.5,8,47.38839,-122.04526,False
742,Divinity Coffee,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/PLcZBbOytwTaEliX7YN2-Q/o.jpg,$,4.5,8,47.7042379975,-122.2103496641,False
743,Starbucks,coffee,(425) 427-1890,https://s3-media4.fl.yelpcdn.com/bphoto/S_2VennXY1NYlRXd6bhO2Q/o.jpg,$$,3.5,41,47.5460014343,-122.0594940186,False
744,Starbucks,coffee,(425) 488-7759,https://s3-media2.fl.yelpcdn.com/bphoto/QCeIh7R0Lp3ahH4wpkIqlg/o.jpg,$,3.0,56,47.761388,-122.176262,False
745,Adu Cafe,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/hBQSRLgb665w4g_P6v_L7g/o.jpg,$,5.0,6,47.5510678412,-122.2778072208,False
746,Starbucks,coffee,(425) 635-7494,https://s3-media2.fl.yelpcdn.com/bphoto/KktSVms4iSjwQ-gGtlZ4_A/o.jpg,$,5.0,6,47.6141800789,-122.1992654248,False
747,Jet Fuel Espresso,coffee,(206) 737-6078,https://s3-media2.fl.yelpcdn.com/bphoto/VzV5elUWPG8yucJpeSrIrg/o.jpg,$,5.0,6,47.502,-122.29313,False
748,Joelle's Espresso Cafe,coffee,(206) 682-4692,https://s3-media4.fl.yelpcdn.com/bphoto/h19A9i0jar8Xo7ploHR7cA/o.jpg,$$,3.5,35,47.606059,-122.333506,False
749,McDonald's,coffee,(206) 454-7970,https://s3-media1.fl.yelpcdn.com/bphoto/Yh8UQHiR4Ju95AaDKzPfKg/o.jpg,$,3.0,51,47.4426706,-122.3028201,False
750,Starbucks,coffee,(253) 630-5125,https://s3-media2.fl.yelpcdn.com/bphoto/dJgqxRGs3lZti2C26Ex7mA/o.jpg,$,3.5,26,47.3585703224,-122.1169933677,False
751,Starbucks,coffee,(425) 236-1508,https://s3-media2.fl.yelpcdn.com/bphoto/jbXz7_za3J8rWClVUkYOdg/o.jpg,$$,3.5,26,47.7666633451,-122.1915510883,False
752,One Cup Monroe,coffee,(360) 794-0345,https://s3-media4.fl.yelpcdn.com/bphoto/d3zbNNGfRiUSX_MTl3qMQA/o.jpg,$,4.0,13,47.8577253,-121.9640122,False
753,Starbucks,coffee,(425) 452-5534,https://s3-media3.fl.yelpcdn.com/bphoto/xhdRX63l8WHhZjEc0yOw7w/o.jpg,$,3.0,73,47.617049,-122.202186,False
754,Gretchen's Place,coffee,(206) 403-1426,https://s3-media3.fl.yelpcdn.com/bphoto/SHMuxuBWq1Et6X2m3qyv1A/o.jpg,$,3.5,39,47.6679550693,-122.2757747601,False
755,Northwest Coffee Company,coffee,(360) 794-0802,https://s3-media4.fl.yelpcdn.com/bphoto/KNjzDRbopuXP05MOr6h31Q/o.jpg,$,4.5,9,47.8502751,-121.9969565,False
756,Haute Koffee,coffee,(425) 421-9300,https://s3-media3.fl.yelpcdn.com/bphoto/N3MJmzpQEZGQEmlxpLBpcg/o.jpg,$,4.5,9,47.83544,-122.212,False
757,Starbucks,coffee,(206) 624-2561,https://s3-media2.fl.yelpcdn.com/bphoto/99RRpXp1OyAS_v4QtKuf_Q/o.jpg,$,3.5,20,47.59905,-122.33269,False
758,Starbucks,coffee,(206) 433-5611,https://s3-media3.fl.yelpcdn.com/bphoto/SZPanhIF2bEWsToxgl8AIg/o.jpg,$$,3.0,158,47.4407365,-122.2962943,False
759,Starbucks,coffee,(206) 988-6912,https://s3-media1.fl.yelpcdn.com/bphoto/Jfh7QG6GjAUAHsxLHN6KMw/o.jpg,$,4.0,16,47.44242,-122.33513,False
760,Bao House,coffee,(206) 623-1330,https://s3-media3.fl.yelpcdn.com/bphoto/F9tLkbGzKr4tOtoAquOsWA/o.jpg,$,3.0,47,47.59849,-122.32689,False
761,Starbucks,coffee,(206) 283-9629,https://s3-media4.fl.yelpcdn.com/bphoto/ks_aPB4AiXuR7WwkeiAHjg/o.jpg,$$,3.0,40,47.62981,-122.37214,False
762,The Coffee Bean & Tea Leaf,coffee,(206) 824-6300,https://s3-media2.fl.yelpcdn.com/bphoto/o9h1LF3SR0rirRkHvusSkw/o.jpg,$,3.0,39,47.4400419621,-122.297802211,False
763,Coffee Therapy,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/5LKvsSHD_ekOCL6rQ5Nv_w/o.jpg,,4.0,10,47.8747711,-122.2151108,False
764,Starbucks,coffee,(206) 789-9322,https://s3-media2.fl.yelpcdn.com/bphoto/fTZ9viKoWm8j3eODIOt-cQ/o.jpg,$$,3.5,23,47.6605037,-122.3705882,False
765,Starbucks,coffee,(425) 893-8661,https://s3-media1.fl.yelpcdn.com/bphoto/yx_CPPAGgzA__tOiHLGlhQ/o.jpg,$,3.5,23,47.66641,-122.19673,False
766,Barnes & Noble Cafe,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/qpFjrG5AK6rULpPQbjCghA/o.jpg,$$,4.5,7,47.522062,-122.367933,False
767,Big Foot Java,coffee,(253) 395-3339,https://s3-media3.fl.yelpcdn.com/bphoto/9WJysxao_b-ZsKcgD5caZA/o.jpg,$,4.5,7,47.4118730872,-122.2279046448,False
768,Supreme Bean,coffee,(360) 895-3362,https://s3-media2.fl.yelpcdn.com/bphoto/99IEzYuGFE1iMvHDcoNhKw/o.jpg,$$,5.0,5,47.50432,-122.62654,False
769,Cravings,coffee,(206) 574-0577,https://s3-media1.fl.yelpcdn.com/bphoto/J82IRiEPEUcOBlWmbONqqA/o.jpg,,5.0,5,47.4161892,-122.22713,False
770,CrossCo Coffee Company,coffee,(206) 779-3784,https://s3-media1.fl.yelpcdn.com/bphoto/8HjlzogDd1xFnIgIL8E4iw/o.jpg,,5.0,5,47.48894,-122.12154,False
771,7-Eleven,coffee,(206) 363-5797,https://s3-media1.fl.yelpcdn.com/bphoto/H0TobZFyHN37sSDYp2LYNA/o.jpg,$$,5.0,5,47.7489511461,-122.3234845698,False
772,Top Pot Doughnuts,coffee,(206) 708-7244,https://s3-media1.fl.yelpcdn.com/bphoto/GlCk3DpOENaM_eInrGyPTg/o.jpg,$,3.0,47,47.6098531,-122.3239597,False
773,7-Eleven,coffee,(206) 323-8120,https://s3-media1.fl.yelpcdn.com/bphoto/s-orSYAxLMsA62hLCeI_Sw/o.jpg,$,4.0,11,47.6186865704,-122.3131500185,False
774,North Hill Espresso,coffee,(206) 458-9500,https://s3-media4.fl.yelpcdn.com/bphoto/2L9xBp0FGtPZtXLnsJKCfQ/o.jpg,$,4.0,11,47.4162,-122.33489,False
775,Starbucks,coffee,(206) 783-0322,https://s3-media4.fl.yelpcdn.com/bphoto/ZdJ_mNzBg8oTHjhcuKgoTw/o.jpg,$,3.5,27,47.666934,-122.376842,False
776,Starbucks,coffee,(425) 353-5314,https://s3-media4.fl.yelpcdn.com/bphoto/svGUEtkN0Q3l0dInj_1ANg/o.jpg,$$,3.5,27,47.884372,-122.281598,False
777,777 Cafe,coffee,(425) 451-0777,https://s3-media2.fl.yelpcdn.com/bphoto/13gKCBx2mISo_yV8S9hXAg/o.jpg,$,3.5,20,47.61689,-122.19686,False
778,Coffee & Cone,coffee,(425) 827-7098,https://s3-media1.fl.yelpcdn.com/bphoto/zl7EY_oBxdPJY88O7wB27w/o.jpg,$,4.0,13,47.6754785046,-122.2072147745,False
779,Starbucks,coffee,(206) 367-6651,https://s3-media2.fl.yelpcdn.com/bphoto/tHhFMERkcm-ueEty_kRTSg/o.jpg,$,3.0,41,47.7089347839,-122.3214569092,False
780,Starbucks,coffee,(425) 746-4773,https://s3-media2.fl.yelpcdn.com/bphoto/pQtLGCHgNxmBeFrsYcV6kg/o.jpg,$$,3.0,44,47.617134899999996,-122.1322096,False
781,Ravenna Varsity Restaurant,coffee,(206) 525-2701,https://s3-media4.fl.yelpcdn.com/bphoto/H84iouQf8GJA2wsyR4T8Tg/o.jpg,$$,3.0,96,47.6759185791,-122.3024139404,False
782,Stormy Espresso,coffee,(360) 876-1477,https://s3-media4.fl.yelpcdn.com/bphoto/wHJV4-UeR94ybuhhTkDoig/o.jpg,$,4.0,16,47.533524,-122.6221834,False
783,Capital One Café,coffee,(206) 701-1335,https://s3-media4.fl.yelpcdn.com/bphoto/JmjwCk4UjqVwRVJHcRmQwQ/o.jpg,$,4.0,16,47.6218374627,-122.338750154,False
784,Starbucks,coffee,(206) 298-3390,https://s3-media2.fl.yelpcdn.com/bphoto/93TMY4Y8R9sbKvZFdFh0vQ/o.jpg,$$,3.5,33,47.63983,-122.39991,False
785,Starbucks,coffee,(206) 542-9608,https://s3-media4.fl.yelpcdn.com/bphoto/pxM3PbRnECOb-n0uTVFoUg/o.jpg,$$,3.5,27,47.7770136565,-122.3437845314,False
786,Starbucks,coffee,(425) 882-2881,https://s3-media3.fl.yelpcdn.com/bphoto/G1THP9jz7Ez-dTUdNGgzJw/o.jpg,$,3.5,31,47.67089,-122.11408,False
787,Bigfoot Java,coffee,(425) 775-2542,https://s3-media1.fl.yelpcdn.com/bphoto/NAn8lemPt-Ea4jt2O28Ngg/o.jpg,$,3.0,46,47.7948867,-122.3349582,False
788,Starbucks,coffee,(425) 869-1080,https://s3-media2.fl.yelpcdn.com/bphoto/BCdBR_UxDXURnktoW7gw3w/o.jpg,$$,3.5,21,47.6811043124,-122.1258919577,False
