field_1,Unnamed: 0,name,categories,display_phone,image_url,price,rating,review_count,latitude,longitude,is_closed,neighborhood,sublocality,postal_code,NEIGHBORHO
1587,842,7-Eleven,coffee,(206) 525-4260,https://s3-media3.fl.yelpcdn.com/bphoto/d2JJLRUOazpykMwXZT7VbQ/o.jpg,$$,1.50000,17,47.68130,-122.26411,False,,,98115,View Ridge
1943,284,Cafe NOAA,cafes,(206) 525-3013,https://s3-media1.fl.yelpcdn.com/bphoto/KMrTHMQZs6PY0oMNSevaNQ/o.jpg,$,2.50000,3,47.68386,-122.26348,False,,,98115,Sand Point
726,726,Starbucks,coffee,(206) 522-5751,https://s3-media4.fl.yelpcdn.com/bphoto/ttBKJihS91B70D0_TOr_IQ/o.jpg,$,4.50000,10,47.66294,-122.28150,False,,,98105,Laurelhurst
754,754,Gretchen's Place,coffee,(206) 403-1426,https://s3-media3.fl.yelpcdn.com/bphoto/SHMuxuBWq1Et6X2m3qyv1A/o.jpg,$,3.50000,39,47.66796,-122.27577,False,,,98105,Laurelhurst
85,85,Seattle Sunshine Coffee,coffee,(206) 492-7916,https://s3-media4.fl.yelpcdn.com/bphoto/5v8qIIKenWzZyiRlUPnLhw/o.jpg,$,4.50000,72,47.66887,-122.28986,False,,,98105,Bryant
1263,363,Seattle Sunshine Coffee,coffee,(206) 492-7916,https://s3-media4.fl.yelpcdn.com/bphoto/5v8qIIKenWzZyiRlUPnLhw/o.jpg,$,4.50000,71,47.66887,-122.28986,False,,,98105,Bryant
60,60,Sod House Bakery,coffee,(206) 522-3000,https://s3-media3.fl.yelpcdn.com/bphoto/GsBNqcDsMEYGRKlfelfdhg/o.jpg,$,4.50000,96,47.67591,-122.30440,False,,,98115,Ravenna
277,277,Zoka Coffee Roaster & Tea Company,coffee,(206) 527-0990,https://s3-media2.fl.yelpcdn.com/bphoto/FKvJ7UMWHpyh18SXtzpaNQ/o.jpg,$,4.00000,262,47.66589,-122.29734,False,,,98105,Ravenna
373,373,Trophy Cupcakes and Party,coffee,(206) 632-7020,https://s3-media2.fl.yelpcdn.com/bphoto/RC6wy6nJeUTX06xq7hobmg/o.jpg,$$,3.50000,268,47.66228,-122.29933,False,,,98105,Ravenna
436,436,Starbucks,coffee,(206) 523-1718,https://s3-media2.fl.yelpcdn.com/bphoto/qmAK_XmQ075GbQhQQwBKKw/o.jpg,$,4.00000,32,47.66157,-122.29952,False,,,98105,Ravenna
610,610,Starbucks,coffee,(206) 517-2877,https://s3-media2.fl.yelpcdn.com/bphoto/kqQXhdaD02Mnvh57M84JUQ/o.jpg,$$,4.00000,31,47.68141,-122.29070,False,,,98115,Ravenna
617,617,Starbucks,coffee,(206) 522-5228,https://s3-media1.fl.yelpcdn.com/bphoto/rJ9gGi0lzgsMGOZIm_ly3A/o.jpg,$,3.00000,106,47.66219,-122.29979,False,,,98105,Ravenna
698,698,Starbucks,coffee,(206) 522-6410,https://s3-media3.fl.yelpcdn.com/bphoto/c-9OXl3j3WfGTBMOOzQvYQ/o.jpg,$$,3.50000,22,47.66451,-122.29883,False,,,98105,Ravenna
781,781,Ravenna Varsity Restaurant,coffee,(206) 525-2701,https://s3-media4.fl.yelpcdn.com/bphoto/H84iouQf8GJA2wsyR4T8Tg/o.jpg,$$,3.00000,96,47.67592,-122.30241,False,,,98115,Ravenna
836,836,McDonald's,coffee,(206) 522-0265,https://s3-media3.fl.yelpcdn.com/bphoto/9zAIvpXONeGNwCG0H4ItEQ/o.jpg,$,3.00000,61,47.66774,-122.30040,False,,,98105,Ravenna
837,837,Muddy Waters Coffee Company,coffee,(206) 729-7587,https://s3-media3.fl.yelpcdn.com/bphoto/65xYpumP6kU2cNSLgftDTg/o.jpg,$,3.00000,30,47.67597,-122.30315,False,,,98115,Ravenna
1062,77,Trophy Cupcakes and Party,coffee,(206) 632-7020,https://s3-media2.fl.yelpcdn.com/bphoto/RC6wy6nJeUTX06xq7hobmg/o.jpg,$$,3.50000,268,47.66228,-122.29933,False,,,98105,Ravenna
1064,80,Zoka Coffee Roaster & Tea Company,coffee,(206) 527-0990,https://s3-media2.fl.yelpcdn.com/bphoto/FKvJ7UMWHpyh18SXtzpaNQ/o.jpg,$,4.00000,262,47.66589,-122.29734,False,,,98105,Ravenna
1191,265,Sod House Bakery,coffee,(206) 522-3000,https://s3-media3.fl.yelpcdn.com/bphoto/GsBNqcDsMEYGRKlfelfdhg/o.jpg,$,4.50000,96,47.67591,-122.30440,False,,,98115,Ravenna
1194,268,Ravenna Varsity Restaurant,coffee,(206) 525-2701,https://s3-media4.fl.yelpcdn.com/bphoto/H84iouQf8GJA2wsyR4T8Tg/o.jpg,$$,3.00000,96,47.67592,-122.30241,False,,,98115,Ravenna
1283,396,McDonald's,coffee,(206) 522-0265,https://s3-media2.fl.yelpcdn.com/bphoto/ucwJidmYEEHEBDGTkG2PQA/o.jpg,$,3.00000,61,47.66774,-122.30040,False,,,98105,Ravenna
1446,640,Starbucks,coffee,(206) 523-1718,https://s3-media2.fl.yelpcdn.com/bphoto/qmAK_XmQ075GbQhQQwBKKw/o.jpg,$,4.00000,32,47.66157,-122.29952,False,,,98105,Ravenna
1537,777,Starbucks,coffee,(206) 522-6410,https://s3-media3.fl.yelpcdn.com/bphoto/c-9OXl3j3WfGTBMOOzQvYQ/o.jpg,$$,3.50000,22,47.66451,-122.29883,False,,,98105,Ravenna
1767,63,Grateful Bread,cafes,(206) 525-3166,https://s3-media2.fl.yelpcdn.com/bphoto/h2vrmqUbFsnYgLB2ZRZtpA/o.jpg,$,3.50000,213,47.67964,-122.29070,False,,,98115,Ravenna
1769,65,Sunflour - The Bryant Corner Cafe & Bakery,cafes,(206) 525-1034,https://s3-media4.fl.yelpcdn.com/bphoto/-bb-q2ei4-YwL_fMzHIEUg/o.jpg,$$,4.00000,209,47.67588,-122.29324,False,,,98115,Ravenna
593,593,Brown Study Coffee Space,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/yLLr5TfGbs0FBJpSusDHbQ/o.jpg,,5.00000,9,47.70870,-122.29128,False,,,98125,Meadowbrook
33,33,Urban Luxe Cafe,coffee,(206) 900-1056,https://s3-media3.fl.yelpcdn.com/bphoto/Pk0HJ_rYYsfrAHz5eP7KaQ/o.jpg,$$,5.00000,45,47.67294,-122.31774,False,,,98115,Roosevelt
202,202,Rooster's Espresso,coffee,(206) 632-6351,https://s3-media3.fl.yelpcdn.com/bphoto/MEmJQFhZYSvYva94MbP08w/o.jpg,$,4.50000,44,47.68552,-122.31444,False,,,98115,Roosevelt
270,270,Cafe Javasti,coffee,(206) 985-9903,https://s3-media1.fl.yelpcdn.com/bphoto/6OFvSURYY0TlxsoqRmUuqw/o.jpg,$,4.00000,110,47.69011,-122.32277,False,,,98115,Roosevelt
293,293,Café Kopi,coffee,(206) 523-6197,https://s3-media3.fl.yelpcdn.com/bphoto/0P-3kKBIW9D2Br7cHiI7WQ/o.jpg,$$,4.00000,151,47.68759,-122.31178,False,,,98115,Roosevelt
362,362,Bus Stop Espresso & Gyros,coffee,(206) 528-5997,https://s3-media2.fl.yelpcdn.com/bphoto/GwlDs8lW4fxr8DuazOuueg/o.jpg,$,4.00000,85,47.67603,-122.31980,False,,,98115,Roosevelt
450,450,Wayward Coffeehouse,coffee,(206) 525-5191,https://s3-media2.fl.yelpcdn.com/bphoto/eugqcVlPnTDM7W2ySPwHEA/o.jpg,$,3.50000,128,47.67558,-122.31768,False,,,98115,Roosevelt
715,715,Starbucks,coffee,(206) 526-7230,https://s3-media1.fl.yelpcdn.com/bphoto/SyoIJ0ANS2fywGr-x57_gQ/o.jpg,$$,3.50000,27,47.67565,-122.31646,False,,,98115,Roosevelt
1165,227,Cafe Javasti,coffee,(206) 985-9903,https://s3-media1.fl.yelpcdn.com/bphoto/6OFvSURYY0TlxsoqRmUuqw/o.jpg,$,4.00000,110,47.69011,-122.32277,False,,,98115,Roosevelt
1339,488,Urban Luxe Cafe,coffee,(206) 900-1056,https://s3-media3.fl.yelpcdn.com/bphoto/Pk0HJ_rYYsfrAHz5eP7KaQ/o.jpg,$$,5.00000,45,47.67294,-122.31774,False,,,98115,Roosevelt
1349,501,Rooster's Espresso,coffee,(206) 632-6351,https://s3-media3.fl.yelpcdn.com/bphoto/MEmJQFhZYSvYva94MbP08w/o.jpg,$,4.50000,44,47.68552,-122.31444,False,,,98115,Roosevelt
1476,692,Starbucks,coffee,(206) 526-7230,https://s3-media1.fl.yelpcdn.com/bphoto/SyoIJ0ANS2fywGr-x57_gQ/o.jpg,$$,3.50000,27,47.67565,-122.31646,False,,,98115,Roosevelt
1747,39,Portage Bay Cafe - 65th,cafes,(206) 529-3252,https://s3-media4.fl.yelpcdn.com/bphoto/ux_QSqv21KQmfX2nykK0ww/o.jpg,$$,3.50000,290,47.67597,-122.31846,False,,,98115,Roosevelt
2,2,Celine Patisserie,coffee,(206) 466-5378,https://s3-media1.fl.yelpcdn.com/bphoto/m5-AFFMYdXrkzxurIo6ziQ/o.jpg,$,5.00000,123,47.67886,-122.35564,False,,,98103,Phinney Ridge
178,178,Fresh Flours,coffee,(206) 297-3300,https://s3-media4.fl.yelpcdn.com/bphoto/y73aMkIrfwZo3wnYQ8KFPA/o.jpg,$,4.00000,154,47.67292,-122.35474,False,,,98103,Phinney Ridge
226,226,Herkimer Coffee,coffee,(206) 784-0202,https://s3-media1.fl.yelpcdn.com/bphoto/cGW4mo8lM5vYSJ9JKHCwBA/o.jpg,$,4.00000,174,47.68242,-122.35507,False,,,98103,Phinney Ridge
387,387,Caffe Vita Greenwood,coffee,(206) 588-1519,https://s3-media2.fl.yelpcdn.com/bphoto/OjlFOO-909YZoZtzVjaI-Q/o.jpg,$,4.00000,54,47.68269,-122.35519,False,,,98103,Phinney Ridge
512,512,Starbucks,coffee,(206) 781-4153,https://s3-media3.fl.yelpcdn.com/bphoto/XOLQ5vd4qWh_03-AXcUGSg/o.jpg,$,4.00000,43,47.67784,-122.35458,False,,,98103,Phinney Ridge
1146,203,Celine Patisserie,coffee,(206) 466-5378,https://s3-media1.fl.yelpcdn.com/bphoto/m5-AFFMYdXrkzxurIo6ziQ/o.jpg,$,5.00000,123,47.67886,-122.35564,False,,,98103,Phinney Ridge
1306,433,Caffe Vita Greenwood,coffee,(206) 588-1519,https://s3-media2.fl.yelpcdn.com/bphoto/OjlFOO-909YZoZtzVjaI-Q/o.jpg,$,4.00000,54,47.68269,-122.35519,False,,,98103,Phinney Ridge
1355,508,Starbucks,coffee,(206) 781-4153,https://s3-media3.fl.yelpcdn.com/bphoto/XOLQ5vd4qWh_03-AXcUGSg/o.jpg,$,4.00000,43,47.67784,-122.35458,False,,,98103,Phinney Ridge
1520,748,7-Eleven,coffee,(206) 789-4477,https://s3-media4.fl.yelpcdn.com/bphoto/WrK94fBCkyUiRVZO9hS22A/o.jpg,$,2.00000,23,47.67203,-122.35393,False,,,98103,Phinney Ridge
310,310,The Dane,coffee,(206) 297-4441,https://s3-media1.fl.yelpcdn.com/bphoto/M2pdmCH5LB2rgeCX-D5gnw/o.jpg,$,4.00000,58,47.68704,-122.37664,False,,,98117,Whittier Heights
1721,6,The Fat Hen,cafes,(206) 782-5422,https://s3-media4.fl.yelpcdn.com/bphoto/G2omZBd6D0G8nySPO0gw2A/o.jpg,$$,4.00000,714,47.67968,-122.37443,False,,,98117,Whittier Heights
274,274,Mabel,coffee,(206) 535-8842,https://s3-media4.fl.yelpcdn.com/bphoto/lrE6sHtDpHTTey3fAqe5Jw/o.jpg,$,4.50000,36,47.67959,-122.38769,False,,,98117,Loyal Heights
304,304,La Copa Cafe,coffee,(206) 789-0664,https://s3-media1.fl.yelpcdn.com/bphoto/7hN4pWfYGdkbL1phIAaiFg/o.jpg,$,5.00000,18,47.68696,-122.38808,False,,,98117,Loyal Heights
350,350,Grumpy D's Coffee House,coffee,(206) 783-4039,https://s3-media3.fl.yelpcdn.com/bphoto/6QAQSeFx5q-kLYscjlSAPQ/o.jpg,$,4.00000,72,47.67965,-122.37703,False,,,98117,Loyal Heights
822,822,Jumpin' Jimmy's,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/Asg_0XgZYiZfkyLLmPAe2w/o.jpg,$,3.50000,23,47.67619,-122.37732,False,,,98117,Loyal Heights
1259,359,Grumpy D's Coffee House,coffee,(206) 783-4039,https://s3-media3.fl.yelpcdn.com/bphoto/6QAQSeFx5q-kLYscjlSAPQ/o.jpg,$,4.00000,72,47.67965,-122.37703,False,,,98117,Loyal Heights
1424,610,Mabel,coffee,(206) 535-8842,https://s3-media4.fl.yelpcdn.com/bphoto/lrE6sHtDpHTTey3fAqe5Jw/o.jpg,$,4.50000,35,47.67959,-122.38769,False,,,98117,Loyal Heights
1526,762,Jumpin' Jimmy's,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/Asg_0XgZYiZfkyLLmPAe2w/o.jpg,$,3.50000,23,47.67619,-122.37732,False,,,98117,Loyal Heights
21,21,Chocolat Vitale,coffee,(206) 297-0863,https://s3-media1.fl.yelpcdn.com/bphoto/nrZOePD0yfUUPLuHc3H7XQ/o.jpg,$$,5.00000,39,47.67578,-122.36100,False,,,98107,West Woodland
53,53,Slate Coffee Roasters,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/XzqFVDu_S0VdU-Lz1s9ayQ/o.jpg,$$,4.50000,252,47.66835,-122.36354,False,,,98107,West Woodland
116,116,Java Jahn,coffee,(206) 789-9441,https://s3-media3.fl.yelpcdn.com/bphoto/-W33G1FC-dg9WwhHzoOE_A/o.jpg,$,4.50000,58,47.66391,-122.37491,False,,,98107,West Woodland
154,154,Woodland Coffee,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/fDd_GP0_SpUM_m95lntb5w/o.jpg,$,4.50000,60,47.66766,-122.37450,False,,,98107,West Woodland
364,364,Cafe Bambino,coffee,(206) 706-4934,https://s3-media3.fl.yelpcdn.com/bphoto/qP4ljH1_UNGQ6zznHCo65g/o.jpg,$,4.00000,67,47.67587,-122.36215,False,,,98107,West Woodland
486,486,True North Coffee Roasters,coffee,(206) 706-4131,https://s3-media1.fl.yelpcdn.com/bphoto/S-VHgWSfMnrFuEAMq154SQ/o.jpg,$,5.00000,11,47.66739,-122.37410,False,,,98107,West Woodland
687,687,Top Pot Doughnuts,coffee,(206) 454-3767,https://s3-media4.fl.yelpcdn.com/bphoto/ZyfESjlSFJQbgiNPqXWtIw/o.jpg,$,3.00000,76,47.66280,-122.37386,False,,,98107,West Woodland
764,764,Starbucks,coffee,(206) 789-9322,https://s3-media2.fl.yelpcdn.com/bphoto/fTZ9viKoWm8j3eODIOt-cQ/o.jpg,$$,3.50000,23,47.66050,-122.37059,False,,,98107,West Woodland
880,880,Lucca Espresso,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/89OrWYCGrmpEUV7QQR4FPw/o.jpg,,4.50000,6,47.66011,-122.36628,False,,,98107,West Woodland
890,890,McDonald's,coffee,(206) 782-5787,https://s3-media3.fl.yelpcdn.com/bphoto/L-wiBYmZzNWFn6ZSTOhkLg/o.jpg,$,2.50000,52,47.66821,-122.37310,False,,,98107,West Woodland
1069,87,Slate Coffee Roasters,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/XzqFVDu_S0VdU-Lz1s9ayQ/o.jpg,$$,4.50000,252,47.66835,-122.36354,False,,,98107,West Woodland
1240,338,Top Pot Doughnuts,coffee,(206) 454-3767,https://s3-media4.fl.yelpcdn.com/bphoto/ZyfESjlSFJQbgiNPqXWtIw/o.jpg,$,3.00000,76,47.66280,-122.37386,False,,,98107,West Woodland
1272,375,Cafe Bambino,coffee,(206) 706-4934,https://s3-media3.fl.yelpcdn.com/bphoto/qP4ljH1_UNGQ6zznHCo65g/o.jpg,$,4.00000,67,47.67587,-122.36215,False,,,98107,West Woodland
1285,401,Woodland Coffee,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/fDd_GP0_SpUM_m95lntb5w/o.jpg,$,4.50000,60,47.66766,-122.37450,False,,,98107,West Woodland
1294,413,Java Jahn,coffee,(206) 789-9441,https://s3-media3.fl.yelpcdn.com/bphoto/-W33G1FC-dg9WwhHzoOE_A/o.jpg,$,4.50000,58,47.66391,-122.37491,False,,,98107,West Woodland
1313,442,McDonald's,coffee,(206) 782-5787,https://s3-media3.fl.yelpcdn.com/bphoto/p3GwKatWJVPOLvTxQo0Rog/o.jpg,$,2.50000,52,47.66821,-122.37310,False,,,98107,West Woodland
1713,998,True North Coffee Roasters,coffee,(206) 706-4131,https://s3-media1.fl.yelpcdn.com/bphoto/S-VHgWSfMnrFuEAMq154SQ/o.jpg,$,5.00000,11,47.66739,-122.37410,False,,,98107,West Woodland
1947,288,Old Ballard Scandinavian Aquavit Cafe,cafes,(206) 858-8010,https://s3-media2.fl.yelpcdn.com/bphoto/4t9OgOWDMzbq7YJoaJgWpQ/o.jpg,$$,4.50000,3,47.66113,-122.37400,False,,,98107,West Woodland
5,5,Café Besalu,coffee,(206) 789-1463,https://s3-media4.fl.yelpcdn.com/bphoto/JUlZZl68vYBKpvObTNToGg/o.jpg,$,4.50000,788,47.67182,-122.38782,False,,,98107,Adams
8,8,Biscuit and Bean,coffee,(206) 457-5735,https://s3-media3.fl.yelpcdn.com/bphoto/GOs9A81aksPm9U3dB4JA7A/o.jpg,$,4.50000,635,47.67184,-122.37657,False,,,98107,Adams
97,97,Hot Cakes Molten Chocolate Cakery,coffee,(206) 453-3792,https://s3-media2.fl.yelpcdn.com/bphoto/biDd6w-6c0sOV4Xvd5QnAg/o.jpg,$$,4.00000,1184,47.66809,-122.38558,False,,,98107,Adams
160,160,Ballard Coffee Works,coffee,(206) 340-8867,https://s3-media3.fl.yelpcdn.com/bphoto/4aoFuZQX8r53bA4G2y6p_g/o.jpg,$,4.00000,230,47.66892,-122.38444,False,,,98107,Adams
165,165,Caffe Umbria,coffee,(206) 762-5300,https://s3-media1.fl.yelpcdn.com/bphoto/Jf5bEHeSn_Fn0iJGOr8-6g/o.jpg,$,4.50000,89,47.66751,-122.38506,False,,,98107,Adams
199,199,Anchored Ship Coffee Bar,coffee,(206) 954-9215,https://s3-media2.fl.yelpcdn.com/bphoto/AVlz3t-BWb3XSGrhXmRlsw/o.jpg,$,4.00000,124,47.66668,-122.38333,False,,,98107,Adams
236,236,Salt and Sugar Cafe and Bakery,coffee,(206) 708-1366,https://s3-media2.fl.yelpcdn.com/bphoto/L7zEDtUHmrJbTUC_Qft6ug/o.jpg,$,4.00000,182,47.67007,-122.38796,False,,,98107,Adams
286,286,Bauhaus Ballard,coffee,(206) 453-3068,https://s3-media1.fl.yelpcdn.com/bphoto/w7lABz6ViAusO8e76IJh6Q/o.jpg,$,4.00000,151,47.66851,-122.38241,False,,,98107,Adams
300,300,Caffe Fiore Ballard,coffee,(206) 706-0421,https://s3-media3.fl.yelpcdn.com/bphoto/sCjHVIKHqVHZL1xioaQ-9Q/o.jpg,$,4.00000,161,47.66687,-122.38282,False,,,98107,Adams
366,366,Walter's,coffee,(206) 782-3920,https://s3-media1.fl.yelpcdn.com/bphoto/B3ZaUomtGihMhv1ovAFsyQ/o.jpg,$,4.00000,43,47.67554,-122.39820,False,,,98107,Adams
369,369,Mighty-O Donuts,coffee,(206) 547-0335,https://s3-media1.fl.yelpcdn.com/bphoto/oCnExIVYGTU2FDBu9zs0jw/o.jpg,$,4.00000,110,47.66839,-122.37864,False,,,98107,Adams
423,423,Java Bean Organic Coffee,coffee,(206) 788-9677,https://s3-media1.fl.yelpcdn.com/bphoto/b0T3tejJO7ynpRsViAcfLg/o.jpg,$$,3.50000,185,47.67153,-122.38787,False,,,98107,Adams
442,442,His Word Found Here Bible & Coffee Shop,coffee,(206) 258-2363,https://s3-media3.fl.yelpcdn.com/bphoto/fi7NZ712KBi-5BJzGq5k8w/o.jpg,$,5.00000,11,47.66800,-122.38457,False,,,98107,Adams
536,536,Ballard Firehouse Coffee,coffee,(206) 784-2911,https://s3-media2.fl.yelpcdn.com/bphoto/iprMWkTZQxuOYlKpLzoTtA/o.jpg,$,3.50000,137,47.66893,-122.39134,False,,,98107,Adams
597,597,Starbucks,coffee,(206) 782-2795,https://s3-media3.fl.yelpcdn.com/bphoto/RjpOn7GzOTvwfuZR4a_wkQ/o.jpg,$,3.50000,63,47.66884,-122.38491,False,,,98107,Adams
775,775,Starbucks,coffee,(206) 783-0322,https://s3-media4.fl.yelpcdn.com/bphoto/ZdJ_mNzBg8oTHjhcuKgoTw/o.jpg,$,3.50000,27,47.66693,-122.37684,False,,,98107,Adams
921,921,7-Eleven,coffee,(206) 789-3411,https://s3-media3.fl.yelpcdn.com/bphoto/SiCMzHofXwh76cc6SWLRcA/o.jpg,$,3.50000,11,47.67366,-122.38791,False,,,98107,Adams
1006,6,Hot Cakes Molten Chocolate Cakery,coffee,(206) 453-3792,https://s3-media2.fl.yelpcdn.com/bphoto/biDd6w-6c0sOV4Xvd5QnAg/o.jpg,$$,4.00000,1181,47.66809,-122.38558,False,,,98107,Adams
1009,11,Café Besalu,coffee,(206) 789-1463,https://s3-media4.fl.yelpcdn.com/bphoto/JUlZZl68vYBKpvObTNToGg/o.jpg,$,4.50000,787,47.67182,-122.38782,False,,,98107,Adams
1018,20,Biscuit and Bean,coffee,(206) 457-5735,https://s3-media3.fl.yelpcdn.com/bphoto/GOs9A81aksPm9U3dB4JA7A/o.jpg,$,4.50000,630,47.67184,-122.37657,False,,,98107,Adams
1082,101,Ballard Coffee Works,coffee,(206) 340-8867,https://s3-media3.fl.yelpcdn.com/bphoto/4aoFuZQX8r53bA4G2y6p_g/o.jpg,$,4.00000,229,47.66892,-122.38444,False,,,98107,Adams
1093,118,Java Bean Organic Coffee,coffee,(206) 788-9677,https://s3-media1.fl.yelpcdn.com/bphoto/b0T3tejJO7ynpRsViAcfLg/o.jpg,$$,3.50000,187,47.67153,-122.38787,False,,,98107,Adams
1134,182,Ballard Firehouse Coffee,coffee,(206) 784-2911,https://s3-media2.fl.yelpcdn.com/bphoto/iprMWkTZQxuOYlKpLzoTtA/o.jpg,$,3.50000,137,47.66893,-122.39134,False,,,98107,Adams
1162,224,Mighty-O Donuts,coffee,(206) 547-0335,https://s3-media1.fl.yelpcdn.com/bphoto/oCnExIVYGTU2FDBu9zs0jw/o.jpg,$,4.00000,110,47.66839,-122.37864,False,,,98107,Adams
1214,298,Caffe Umbria,coffee,(206) 762-5300,https://s3-media1.fl.yelpcdn.com/bphoto/Jf5bEHeSn_Fn0iJGOr8-6g/o.jpg,$,4.50000,87,47.66751,-122.38506,False,,,98107,Adams
1472,685,Starbucks,coffee,(206) 783-0322,https://s3-media4.fl.yelpcdn.com/bphoto/ZdJ_mNzBg8oTHjhcuKgoTw/o.jpg,$,3.50000,27,47.66693,-122.37684,False,,,98107,Adams
1698,981,7-Eleven,coffee,(206) 789-3411,https://s3-media3.fl.yelpcdn.com/bphoto/SiCMzHofXwh76cc6SWLRcA/o.jpg,$,3.50000,11,47.67366,-122.38791,False,,,98107,Adams
1725,11,Portage Bay Cafe - Ballard,cafes,(206) 783-1547,https://s3-media4.fl.yelpcdn.com/bphoto/5VLTEf2AvsLzzKXl-GhiCw/o.jpg,$$,3.50000,561,47.66837,-122.39437,False,,,98107,Adams
1741,29,D'Ambrosio Gelato,cafes,(206) 327-9175,https://s3-media2.fl.yelpcdn.com/bphoto/p6oYHSeie51rEeQFVumBng/o.jpg,$,4.50000,351,47.66722,-122.38442,False,,,98107,Adams
1752,44,Kiss Cafe,cafes,(206) 789-5477,https://s3-media3.fl.yelpcdn.com/bphoto/4qMcY1FKdnshGCYzgMA7WQ/o.jpg,$$,4.00000,256,47.66847,-122.39373,False,,,98107,Adams
1844,168,Vietnam Cafe & Sandwich,cafes,(206) 783-0836,https://s3-media2.fl.yelpcdn.com/bphoto/lmWpF836mp5buiEbaC7f8Q/o.jpg,$$,3.50000,54,47.67033,-122.37627,False,,,98107,Adams
1948,289,The Coffee Spot,cafes,,,$,4.00000,3,47.66799,-122.39622,False,,,98107,Adams
535,535,Jibe Espresso Bar,coffee,(206) 494-3361,https://s3-media3.fl.yelpcdn.com/bphoto/4Vkc9UTQlb3nKWaVTcSFLQ/o.jpg,$$,4.00000,36,47.68076,-122.40467,False,,,98117,Sunset Hill
1871,200,Pico Cafe,cafes,(206) 781-8000,https://s3-media1.fl.yelpcdn.com/bphoto/HZWCOWbfe5x3xN6GA6isSA/o.jpg,$,3.50000,31,47.67554,-122.39867,False,,,98107,Sunset Hill
153,153,Blue Heron,coffee,(206) 285-2171,https://s3-media2.fl.yelpcdn.com/bphoto/wK4kJ16yfkwniFI23peqfQ/o.jpg,$,4.50000,69,47.65596,-122.38709,False,,,98199,Lawton Park
410,410,Discovery Espresso & Juice,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/EpJwMN5H6D8kZgJb2z88yA/o.jpg,$,4.50000,28,47.65988,-122.39776,False,,,98199,Lawton Park
1270,372,Blue Heron,coffee,(206) 285-2171,https://s3-media2.fl.yelpcdn.com/bphoto/wK4kJ16yfkwniFI23peqfQ/o.jpg,$,4.50000,69,47.65596,-122.38709,False,,,98199,Lawton Park
1465,676,Discovery Espresso & Juice,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/EpJwMN5H6D8kZgJb2z88yA/o.jpg,$,4.50000,28,47.65988,-122.39776,False,,,98199,Lawton Park
341,341,HUB Coffee,coffee,(206) 781-7786,https://s3-media4.fl.yelpcdn.com/bphoto/k9DjSqa67D8FBpg1jrDz6g/o.jpg,$,4.50000,27,47.64550,-122.38291,False,,,98199,Southeast Magnolia
696,696,Uptown Espresso,coffee,(206) 217-4463,https://s3-media3.fl.yelpcdn.com/bphoto/qfKdMtnTiHLaZnGhIZYtEA/o.jpg,$,3.50000,44,47.63939,-122.39939,False,,,98199,Southeast Magnolia
784,784,Starbucks,coffee,(206) 298-3390,https://s3-media2.fl.yelpcdn.com/bphoto/93TMY4Y8R9sbKvZFdFh0vQ/o.jpg,$$,3.50000,33,47.63983,-122.39991,False,,,98199,Southeast Magnolia
1435,625,Starbucks,coffee,(206) 298-3390,https://s3-media2.fl.yelpcdn.com/bphoto/93TMY4Y8R9sbKvZFdFh0vQ/o.jpg,$$,3.50000,33,47.63983,-122.39991,False,,,98199,Southeast Magnolia
1494,716,HUB Coffee,coffee,(206) 781-7786,https://s3-media4.fl.yelpcdn.com/bphoto/k9DjSqa67D8FBpg1jrDz6g/o.jpg,$,4.50000,26,47.64550,-122.38291,False,,,98199,Southeast Magnolia
1829,149,Petit Pierre Bakery,cafes,(206) 406-7271,https://s3-media1.fl.yelpcdn.com/bphoto/AnFrbcyfxYyAgpcB0cL67w/o.jpg,$,5.00000,71,47.63975,-122.39855,False,,,98199,Southeast Magnolia
24,24,Storyville Coffee Company,coffee,(206) 780-5777,https://s3-media1.fl.yelpcdn.com/bphoto/OEfDyTh_WCoIu205NLutaA/o.jpg,$$,4.50000,231,47.63825,-122.35680,False,,,98109,East Queen Anne
538,538,Conduit Coffee Roasters,coffee,(206) 456-6536,https://s3-media3.fl.yelpcdn.com/bphoto/L5PnSgRlKGhDrd1bpOlltg/o.jpg,$$,4.50000,13,47.64230,-122.34368,False,,,98109,East Queen Anne
1081,100,Storyville Coffee Company,coffee,(206) 780-5777,https://s3-media1.fl.yelpcdn.com/bphoto/OEfDyTh_WCoIu205NLutaA/o.jpg,$$,4.50000,230,47.63825,-122.35680,False,,,98109,East Queen Anne
50,50,The Wick Motorcycles and Coffee,coffee,(206) 383-3374,https://s3-media2.fl.yelpcdn.com/bphoto/wmmWjGz99cVgL4J7ZvWrhg/o.jpg,$,5.00000,41,47.64890,-122.35751,False,,,98109,North Queen Anne
